Order,HouseFunctional,Lot Area,Gr Liv Area,SalePrice,Bsmt Cond,Bsmt Qual,Exter Cond,Exter Qual,Kitchen Qual,Overall Cond,Overall Qual
1532,7,7200,1502,149000,4,5,1,2,2,6,7
1533,7,11988,1660,188700,4,4,2,2,2,7,6
1534,5,11700,1938,198000,4,4,2,2,3,6,5
1535,7,9260,1374,110000,4,4,2,2,2,4,5
1536,7,7801,1091,104000,4,4,1,2,2,5,6
1537,7,9670,1873,257076,3,4,2,2,2,6,8
1538,7,14100,3447,381000,4,4,3,2,3,9,8
1539,7,15660,1954,311500,4,4,3,3,3,9,7
1540,7,12392,2161,263400,5,4,3,2,3,9,7
1541,7,26073,1898,236500,4,4,2,2,2,5,5
1542,7,14778,1640,224000,4,4,2,3,3,7,6
1543,7,1879,1032,116500,4,5,2,2,2,6,6
1544,7,1950,1556,151000,4,5,3,2,2,6,6
1545,7,7000,919,126000,4,4,3,2,2,8,6
1546,7,6000,1090,120000,4,3,2,2,2,8,6
1547,7,3636,796,55000,3,4,2,2,2,4,4
1548,7,5890,816,120500,4,4,3,3,2,8,6
1549,7,6900,778,120500,4,4,2,2,2,6,5
1550,7,8155,1200,119000,4,5,2,2,2,7,5
1551,4,6000,1656,126000,4,5,2,1,2,5,5
1552,7,7392,912,99500,4,4,2,2,2,7,5
1553,7,9000,1955,165500,4,4,2,2,2,5,5
1554,0,14584,733,13100,0,0,0,1,1,5,1
1555,7,5280,1361,89000,3,2,2,2,2,7,4
1556,7,8500,1317,40000,4,4,1,2,2,4,4
1557,7,5150,1049,80900,4,2,2,2,2,7,4
1558,7,18000,894,81000,4,4,2,1,2,4,3
1559,5,9000,864,65000,3,3,2,2,1,6,4
1560,7,5587,1652,392500,4,5,2,4,3,5,8
1561,7,3843,1648,294464,4,5,2,4,4,5,8
1562,7,3811,1646,250000,4,5,2,3,4,5,7
1563,7,3842,1646,275000,4,5,2,3,3,5,8
1564,7,23730,2032,300000,4,5,2,3,3,5,7
1565,7,13265,1689,271000,4,5,2,3,3,5,8
1566,7,11050,1820,213000,4,5,2,2,3,5,7
1567,7,9880,1118,171000,4,4,2,2,2,6,6
1568,7,10125,1279,171500,4,4,2,2,2,6,6
1569,7,10260,1872,100000,0,0,2,2,2,4,5
1570,7,9990,1689,228500,4,5,2,2,2,5,4
1571,7,164660,1786,228950,4,4,2,2,2,6,5
1572,7,4084,1501,241500,4,5,2,3,3,6,7
1573,7,15498,2898,287000,4,5,2,3,3,6,8
1574,7,11563,1537,294000,4,5,2,3,3,5,8
1575,7,9520,1646,293077,4,5,2,3,3,5,8
1576,7,12852,1780,264966,4,5,2,3,3,5,8
1577,7,9802,1442,172500,4,5,2,2,2,5,5
1578,7,9735,1394,167500,4,5,2,2,3,5,5
1579,7,12018,1612,218689,4,5,2,3,3,5,7
1580,7,12890,1495,150000,4,5,2,2,2,5,6
1581,5,12416,1651,184000,3,5,2,2,2,5,6
1582,7,18265,1256,180000,5,5,3,3,3,5,6
1583,7,10200,1509,175000,4,5,2,3,3,5,6
1584,7,11202,1440,232500,4,5,2,3,3,5,8
1585,7,7915,1675,195000,4,5,2,3,3,5,6
1586,7,12244,2262,305000,4,5,2,3,3,5,8
1587,7,11449,1728,298751,4,5,2,3,3,5,8
1588,7,11447,1964,370000,4,5,2,3,3,5,8
1589,7,8940,1344,209200,5,5,3,2,2,5,7
1590,7,7060,1344,206300,5,5,3,2,2,5,7
1591,7,9278,1092,146000,4,5,2,2,2,5,5
1592,7,4500,1189,160500,4,5,2,2,2,5,6
1593,7,14137,1200,173000,4,5,2,2,2,5,4
1594,7,4224,1040,124000,4,5,2,2,2,6,5
1595,7,2665,1304,115000,4,5,2,2,2,6,5
1596,7,2665,1475,129500,4,5,2,2,2,7,5
1597,7,1974,988,105000,4,5,3,2,2,7,4
1598,7,1596,988,94900,4,5,2,2,2,6,4
1599,7,17979,1160,152500,4,4,3,2,3,6,5
1600,7,1477,1092,98000,4,4,3,2,2,9,6
1601,7,1890,630,81000,4,5,3,2,2,7,4
1602,7,21750,988,113000,4,4,2,2,2,5,5
1603,7,6490,816,128500,4,4,3,2,2,7,5
1604,7,6951,923,119500,4,4,2,2,2,5,5
1605,7,6600,816,130500,4,4,3,3,3,9,5
1606,7,6600,816,138000,5,4,3,2,2,8,5
1607,7,6600,845,134500,4,4,2,2,3,6,5
1608,4,12508,1750,160000,4,5,2,2,2,7,6
1609,7,12395,889,137500,4,4,2,2,2,6,5
1610,5,11075,1968,172000,4,4,2,2,2,4,5
1611,3,56600,1836,103000,4,4,2,2,2,1,5
1612,7,10667,1587,167300,4,4,2,2,2,6,6
1613,7,10628,1277,167000,5,4,3,2,2,5,7
1614,7,13651,2223,244000,4,5,3,2,2,6,7
1615,7,15865,2217,268000,5,4,3,3,3,6,8
1616,7,12394,1733,225000,4,5,2,3,3,5,7
1617,7,10364,1572,168000,4,5,2,2,2,5,6
1618,7,13869,1470,177000,4,5,2,2,2,6,6
1619,7,8773,1600,169000,4,5,2,2,2,5,6
1620,7,8872,1384,161500,4,5,2,2,2,5,6
1621,7,5330,1652,251000,4,5,2,3,4,5,8
1622,7,10147,1694,160000,4,5,2,2,2,5,6
1623,7,8637,1714,180000,4,5,2,2,2,5,6
1624,7,7875,1553,178750,4,5,2,3,3,5,7
1625,7,7875,1253,176000,5,5,2,2,2,5,7
1626,7,7500,2299,204000,4,5,2,2,2,5,6
1627,7,9556,1187,160000,4,5,2,2,3,5,7
1628,7,10784,1472,160000,4,5,2,3,3,5,7
1629,7,9125,1482,163900,4,5,2,2,3,5,7
1630,7,7655,1642,168000,4,5,2,2,2,5,6
1631,7,18160,1128,154204,4,4,2,2,2,6,6
1632,7,3696,1088,170000,4,5,2,3,3,5,8
1633,6,5062,2090,207500,4,5,2,3,3,5,7
1634,7,4740,1179,182000,4,5,2,3,2,5,8
1635,7,5118,1321,212000,4,5,2,3,3,5,8
1636,7,14157,1922,377426,4,5,2,3,3,5,9
1637,7,12328,2541,349265,4,5,2,3,4,5,8
1638,7,51974,2338,591587,4,5,2,4,3,5,9
1639,4,41600,1424,155000,4,5,2,2,2,5,5
1640,7,8035,1612,319900,4,5,2,3,4,5,9
1641,7,8089,1419,392000,4,5,2,3,3,6,8
1642,7,14082,2234,441929,5,5,2,3,3,5,8
1643,7,13870,2042,455000,4,5,2,4,4,5,10
1644,7,12546,1440,182900,4,5,3,3,3,7,6
1645,7,10960,1284,174000,4,5,2,2,2,5,6
1646,7,12090,1868,178000,4,5,2,2,2,7,6
1647,7,12090,1479,176000,4,5,2,3,3,7,7
1648,7,12299,1664,213000,4,5,2,2,3,6,7
1649,7,11339,1930,192000,4,5,2,2,3,5,7
1650,7,11952,1969,190000,4,5,2,2,2,6,7
1651,7,12046,2030,195000,4,4,2,2,3,6,6
1652,7,10395,1032,148000,4,5,2,2,2,6,6
1653,7,11850,1177,151500,4,5,2,2,3,6,6
1654,7,11584,1725,197000,4,4,2,2,2,6,7
1655,7,10400,1353,192350,4,5,2,2,2,5,6
1656,6,10793,1620,152000,4,4,2,2,2,5,5
1657,7,13001,1220,170000,4,4,2,2,2,5,6
1658,7,12243,1484,175000,4,5,2,2,2,6,5
1659,7,11700,1743,175000,4,4,2,3,2,6,6
1660,7,12384,1935,197900,4,5,2,2,2,7,7
1661,7,8991,1324,174000,4,5,2,2,3,6,7
1662,7,8000,1877,178900,4,4,2,2,2,6,6
1663,7,10500,1109,139000,4,4,2,2,2,7,5
1664,7,10530,981,143250,4,4,2,2,2,5,6
1665,7,7472,1479,184000,4,4,2,2,3,9,7
1666,5,9457,1422,155000,4,4,2,2,2,6,5
1667,7,7920,914,133000,4,4,2,2,4,5,5
1668,7,9758,950,119500,4,4,2,2,2,5,5
1669,7,8294,872,123000,4,4,2,2,2,5,4
1670,7,7340,858,110000,4,4,2,2,2,6,4
1671,7,17199,914,128000,4,4,3,2,2,7,4
1672,7,9000,864,120500,4,4,2,2,2,6,4
1673,7,4058,767,133000,4,5,2,2,2,5,7
1674,7,4113,1337,155000,4,5,2,3,3,5,6
1675,7,10943,1337,177000,4,5,2,3,3,5,6
1676,7,2205,1092,113500,4,4,2,2,2,6,6
1677,7,1890,1218,113000,4,4,2,2,2,5,6
1678,7,2058,1218,113700,4,4,2,2,4,5,6
1679,7,2016,1302,106000,4,4,2,2,2,5,5
1680,6,1920,1365,122500,4,4,2,2,2,5,5
1681,7,4928,958,128000,4,5,2,2,2,5,6
1682,7,2308,1548,155000,4,5,2,2,3,6,6
1683,7,2304,1055,142500,4,5,2,2,2,7,7
1684,7,7150,988,129250,4,4,2,2,2,6,5
1685,7,12469,1816,356000,4,5,2,4,4,5,9
1686,7,11694,1828,314813,4,5,2,4,3,5,9
1687,7,12030,1694,318000,4,5,2,4,3,5,8
1688,7,11825,1694,322400,4,5,2,3,3,5,8
1689,7,12085,1734,318000,4,5,2,3,4,5,8
1690,7,14333,2122,345474,4,5,2,3,3,5,8
1691,7,14450,2121,415298,4,5,2,4,4,5,9
1692,7,13641,2656,492000,4,5,2,4,4,5,9
1693,7,13440,2550,338931,4,5,2,3,4,5,8
1694,7,15431,2046,450000,4,5,2,4,4,5,10
1695,7,14154,2172,280000,5,5,2,3,3,5,7
1696,7,13891,2552,479069,4,5,2,4,4,5,9
1697,7,14226,1973,395000,4,5,2,3,3,5,8
1698,7,13693,2643,380000,4,5,2,4,4,5,9
1699,7,11428,1634,250000,4,5,2,3,3,5,8
1700,7,14977,1976,440000,4,5,2,3,3,5,8
1701,7,13654,2758,418000,4,5,2,3,4,5,9
1702,7,17169,2290,500067,4,5,2,4,4,5,10
1703,7,16659,2152,260116,4,5,2,3,3,5,8
1704,7,9591,2473,317000,4,5,2,3,3,5,8
1705,7,9709,2100,319500,4,5,2,4,4,5,8
1706,7,10562,2161,325624,4,5,2,3,4,5,8
1707,7,13615,1802,372000,4,5,2,4,4,5,9
1708,7,13069,2956,342000,4,5,2,3,4,5,8
1709,7,12099,2468,354000,4,5,2,3,3,5,8
1710,7,14277,2385,350000,4,5,2,3,3,5,8
1711,7,11999,2374,285000,4,5,2,3,4,5,8
1712,7,12568,1818,281500,4,5,2,3,4,5,8
1713,7,9926,1614,245700,4,5,2,3,3,5,7
1714,7,9254,1721,232698,4,5,2,3,3,5,8
1715,7,10732,1828,250000,4,5,2,3,3,5,8
1716,7,7577,1362,194700,4,5,2,3,3,5,6
1717,7,3901,1302,204000,4,5,2,3,3,5,6
1718,7,3903,1302,200000,4,5,2,3,3,5,6
1719,7,6289,1362,207000,4,5,2,3,3,5,6
1720,7,4590,1554,209500,5,5,2,3,3,5,8
1721,7,4590,1554,209500,5,5,2,3,3,5,8
1722,7,6442,1370,202500,5,5,2,3,3,5,8
1723,7,7841,1577,280000,4,5,2,4,4,5,9
1724,7,7313,1561,277500,4,5,2,4,4,5,9
1725,7,7820,1869,318061,4,5,2,4,4,5,9
1726,7,6240,1324,221370,4,5,2,3,3,5,8
1727,7,3242,1405,200000,4,5,2,3,3,5,7
1728,7,15810,1496,181755,4,5,2,3,3,5,6
1729,7,10237,1536,176000,4,5,2,3,3,5,6
1730,7,10237,1484,178900,4,5,2,3,3,5,6
1731,7,13204,1458,168165,4,5,2,2,3,5,7
1732,7,8857,1495,171925,4,5,2,3,3,5,6
1733,7,9729,1746,198444,4,5,2,3,3,5,6
1734,7,12216,1326,203000,4,5,2,2,3,5,6
1735,7,9018,1456,179540,4,5,2,3,3,5,7
1736,7,8993,1302,176485,4,5,2,3,3,5,7
1737,7,8899,1340,181134,4,5,2,3,3,5,7
1738,7,8499,1412,156932,4,5,2,2,3,5,6
1739,7,8229,1504,166000,4,5,2,3,3,5,6
1740,7,7713,1456,177594,4,5,2,3,3,5,7
1741,7,7697,1258,173500,4,5,2,3,3,6,7
1742,7,3922,1258,172500,4,5,2,3,3,5,7
1743,7,3922,1402,194201,4,5,2,3,3,5,7
1744,7,3621,1589,226500,4,5,2,3,3,5,8
1745,7,3710,1266,185485,4,5,2,3,3,5,7
1746,7,14572,1530,259000,4,5,2,3,3,5,7
1747,7,16219,1119,188500,4,5,2,3,3,5,7
1748,7,11084,1374,175000,4,5,2,3,3,5,7
1749,7,11796,1959,215000,4,5,2,3,3,5,7
1750,7,10936,1525,206580,4,5,2,3,3,5,7
1751,7,8244,1720,183500,4,5,2,3,3,5,7
1752,7,11950,1394,165500,4,5,2,3,3,5,7
1753,7,7875,1948,211000,4,5,2,3,3,5,7
1754,7,8063,1690,181000,4,5,2,2,2,5,6
1755,7,8740,1995,219500,4,5,2,3,3,5,7
1756,7,7917,1647,175000,4,5,2,2,2,5,6
1757,7,9967,1430,170000,4,5,2,2,2,5,7
1758,7,7750,1320,162000,4,5,2,3,3,5,7
1759,7,9487,1690,187000,4,5,2,2,2,5,6
1760,7,9649,1644,185000,4,5,2,2,2,5,6
1762,7,12191,2551,384500,4,5,2,3,3,5,8
1763,7,11000,2285,248000,4,5,2,3,3,5,8
1764,7,11400,2633,466500,4,5,2,4,4,5,10
1765,7,10557,3078,410000,4,5,2,3,3,5,9
1766,7,11002,2582,322500,4,5,2,3,3,5,8
1767,7,10790,2385,252000,4,5,2,3,3,5,7
1769,7,9920,2013,269790,4,5,2,3,2,5,7
1770,7,11787,2398,315750,4,5,2,3,3,5,7
1771,7,9950,2520,290000,4,5,2,3,3,5,7
1772,7,12257,2531,290000,4,5,2,3,3,5,8
1773,7,12692,3228,430000,4,5,2,3,3,5,8
1774,7,11762,2202,263000,4,5,2,3,3,5,8
1775,7,9044,2538,330000,4,5,3,3,3,5,8
1776,7,9910,1369,213133,4,5,2,3,3,6,7
1777,7,11830,1542,260261,4,5,2,3,3,5,8
1778,7,11670,1905,320000,5,5,2,4,4,5,9
1779,7,15256,1464,282922,4,5,2,3,3,5,8
1780,7,10612,1534,215000,4,5,2,3,3,5,8
1781,7,12291,1966,419005,4,5,2,4,4,5,10
1782,7,13501,1636,255000,4,5,2,3,3,5,8
1783,7,9986,1795,147000,4,5,2,3,3,5,8
1784,7,9965,1528,235876,4,5,2,3,3,5,7
1785,7,9416,1726,311872,4,5,2,4,4,5,7
1786,7,9849,1689,248328,4,5,2,3,3,6,7
1787,7,10000,1588,227000,5,5,2,3,3,5,8
1788,7,8847,1538,260000,4,5,2,3,3,5,8
1789,7,9158,1496,225000,4,5,2,3,3,5,8
1790,7,8251,1506,249000,5,5,2,3,3,5,7
1791,7,10084,1694,307000,4,5,2,3,3,5,8
1792,7,9605,1977,250000,4,5,2,3,3,5,7
1793,7,8778,1830,221300,4,5,2,3,3,5,8
1794,7,8640,1338,208900,4,5,2,3,3,5,8
1795,7,9000,1335,210400,4,5,2,3,3,5,7
1796,7,8640,1792,255000,4,5,2,3,3,5,8
1797,7,10411,1588,212109,4,5,2,3,3,5,5
1798,7,9000,1959,270000,4,5,2,3,3,5,8
1799,7,9000,2610,303477,4,5,2,3,4,5,8
1800,7,12217,1880,310013,4,5,2,3,4,5,8
1801,7,11096,1656,249700,4,5,2,3,3,5,8
1802,7,10207,1761,227875,4,5,2,3,3,6,7
1803,7,10440,1584,261329,4,5,2,4,4,5,8
1804,7,11824,1685,253000,4,5,2,3,3,5,8
1805,5,10625,2443,265000,4,5,2,3,3,5,6
1806,7,11143,2466,340000,4,5,2,3,3,5,8
1807,7,7500,1100,146000,4,5,2,2,2,5,6
1808,7,7500,1143,147000,5,5,2,3,3,5,7
1809,7,12450,1094,149000,4,5,2,3,3,5,5
1810,7,7441,1486,181000,4,5,2,3,3,5,7
1811,7,8462,1721,201000,5,5,3,3,3,5,6
1812,7,11613,1820,191750,4,5,2,3,3,5,6
1813,7,8450,1349,179000,4,5,2,2,2,5,7
1814,7,16196,1494,215000,4,5,2,3,3,5,7
1815,7,8012,1575,179200,4,5,2,3,3,5,6
1816,7,8012,1266,128000,4,4,2,2,2,5,6
1817,7,9180,884,144000,4,5,2,2,3,7,5
1818,7,8400,2020,144000,0,0,2,2,2,5,5
1819,7,6285,894,120750,4,5,2,2,2,5,5
1820,7,8480,970,132500,4,4,2,2,2,6,5
1821,7,7420,1057,132000,4,4,2,2,2,5,5
1822,7,7758,999,132500,4,4,3,2,3,7,5
1823,7,6970,1120,129000,4,4,2,2,1,5,4
1824,5,13673,1696,143900,4,4,3,2,2,5,5
1825,7,7476,1040,145000,4,4,2,2,2,7,5
1826,7,9945,988,128500,4,4,2,2,2,5,5
1827,7,6173,902,125500,4,4,2,2,2,6,5
1828,7,19522,2503,300000,4,5,2,3,3,5,7
1829,7,17542,2167,294000,4,4,2,3,3,7,7
1830,7,10751,1037,129000,4,3,2,2,2,5,5
1831,5,16647,1701,171000,4,5,2,2,2,5,5
1832,7,12712,1055,147000,4,5,2,2,3,7,6
1833,7,9572,2810,302000,4,5,2,3,3,5,8
1834,7,10678,2872,285000,4,5,2,3,3,5,8
1835,7,4379,1378,214000,4,5,2,3,3,5,8
1836,7,3523,1151,166000,4,5,2,3,3,5,8
1837,7,3784,1565,193800,4,5,2,3,3,5,8
1838,7,4230,1352,208900,5,5,2,3,3,5,7
1839,7,3606,1352,194000,5,5,2,3,3,5,7
1840,7,5330,1550,207500,4,5,2,3,3,5,8
1841,7,4274,1241,199900,4,5,2,3,3,5,7
1842,7,4251,1250,164700,4,5,2,3,3,5,7
1843,7,2280,1501,176500,4,5,2,2,2,5,6
1844,7,3230,1458,176000,4,5,2,2,2,5,6
1845,7,2117,1512,168500,4,5,2,3,3,5,6
1846,7,2117,1573,177000,4,5,2,3,3,5,6
1847,7,2117,1525,177000,4,5,2,3,3,5,6
1848,7,5105,1102,148800,4,5,2,3,3,5,7
1849,7,2645,1441,174000,4,5,2,3,3,5,8
1850,7,7399,1950,239000,4,5,2,3,3,5,7
1851,7,7321,1358,204000,4,5,2,3,3,5,7
1852,7,8010,2048,301000,4,5,2,3,3,5,8
1853,7,8413,2362,312500,4,5,3,3,3,5,8
1854,7,9466,1494,279700,4,5,2,3,3,5,8
1855,7,12000,2362,255000,4,5,2,3,3,6,7
1856,7,16157,1432,194000,4,5,2,2,3,7,5
1857,7,10768,1437,218000,4,5,3,3,3,8,5
1858,7,3840,1295,213750,4,5,2,3,3,6,8
1859,7,9600,1855,187000,4,4,3,3,2,7,6
1860,7,9600,1262,181500,4,5,2,2,2,8,6
1861,7,17778,2497,373000,4,5,2,3,3,5,8
1862,7,18890,2620,190000,4,5,2,2,2,5,5
1863,7,7050,1929,226000,4,5,2,3,3,5,7
1864,7,11700,1152,143450,4,4,2,2,2,6,6
1865,7,8000,2411,240050,4,4,2,2,2,6,6
1866,7,8723,1082,162500,4,5,2,2,2,6,6
1867,7,11700,1295,164000,4,5,2,2,2,5,6
1868,7,11358,1610,185000,4,4,2,2,3,7,7
1869,7,9547,1594,188500,4,5,2,2,3,6,7
1870,7,10530,2075,255000,4,5,2,3,3,6,7
1871,7,11500,1680,136905,4,4,2,2,2,6,5
1872,7,10738,1093,158500,4,4,2,2,2,7,6
1873,7,9600,1242,175500,4,4,2,2,2,6,7
1874,7,10800,1052,127000,4,4,2,2,2,5,6
1875,7,8050,1107,127000,4,4,2,2,3,6,5
1876,7,10355,1214,143000,4,4,2,2,2,5,5
1877,7,10289,1073,156000,4,4,2,2,2,7,5
1878,6,9503,1344,144000,4,4,2,2,2,5,5
1879,7,10624,1728,119000,4,4,2,2,2,4,5
1880,7,10899,1224,103000,0,0,2,2,2,5,4
1881,6,12342,1422,139900,4,4,2,2,2,5,5
1882,7,12772,958,151500,4,4,3,2,2,8,6
1883,7,8892,1065,126500,4,4,2,2,2,5,5
1884,7,10482,1138,145000,4,4,3,2,2,8,6
1885,7,7535,912,120000,4,4,2,2,2,7,5
1886,6,7450,1074,124000,4,4,2,2,3,5,5
1887,7,8339,882,106500,0,0,2,2,2,7,5
1888,7,14357,1187,140500,4,4,2,2,2,5,5
1889,7,8243,964,137500,4,4,3,2,2,7,5
1890,7,8680,894,117600,4,4,2,2,2,7,5
1891,7,8800,1200,163500,4,4,2,2,2,6,7
1892,7,9200,1042,161000,4,4,2,2,2,5,6
1893,6,9350,1302,158000,4,5,2,2,3,7,6
1894,7,8800,2154,224500,4,4,3,2,2,7,6
1895,7,11382,1374,147000,4,4,2,2,2,5,6
1896,7,22002,1652,200000,4,4,3,2,3,7,6
1897,7,14585,1429,181900,4,4,2,2,3,6,6
1898,7,7388,1327,150750,4,4,2,2,3,6,5
1899,7,9842,1224,101800,0,0,2,2,2,5,4
1900,7,8280,932,124000,4,4,2,2,3,5,6
1901,7,12172,908,138500,4,4,2,2,2,7,5
1902,7,5000,334,39300,0,0,1,1,1,3,1
1903,7,5000,666,64500,3,3,1,1,3,3,3
1904,7,3500,670,64000,4,4,2,2,1,5,3
1905,7,5175,808,112000,4,4,2,2,2,8,5
1906,7,9500,1977,165000,4,4,2,2,2,6,6
1907,7,9600,1150,144000,4,4,3,2,2,6,5
1908,7,11345,1920,137000,4,4,2,2,2,5,5
1909,7,9492,1376,105000,4,4,2,2,2,5,5
1910,7,9480,1644,146500,4,4,2,2,3,7,5
1911,7,8668,1560,126000,4,4,2,2,2,5,5
1912,7,10050,1280,175000,4,4,2,2,2,6,5
1913,7,9600,1254,158500,4,4,2,2,2,5,6
1914,7,10150,912,114500,4,4,2,2,2,5,5
1915,7,11344,1524,144000,4,4,2,2,2,5,5
1916,1,18450,2380,129000,4,5,3,2,2,5,6
1917,7,8760,936,141000,4,4,2,2,3,7,6
1918,7,6860,1008,131000,4,4,2,2,1,6,5
1919,7,8250,1053,142100,4,4,2,2,3,7,5
1920,7,8176,1056,139000,4,4,2,2,2,6,5
1921,7,9750,1442,157900,4,4,2,2,2,6,6
1922,7,9250,1056,139400,4,4,2,2,2,7,5
1923,7,11988,1244,150000,4,4,2,2,2,6,6
1924,7,9100,1144,120000,4,4,2,2,2,5,5
1925,7,9736,1721,174850,4,4,2,2,2,6,6
1926,7,9770,922,116000,4,4,2,2,2,5,5
1927,7,10152,1048,135000,4,4,2,2,2,5,5
1928,7,12155,1657,163500,4,5,2,2,2,3,6
1929,7,12198,1411,130000,4,4,2,2,2,6,5
1930,7,10050,1216,129500,4,4,2,2,2,5,5
1931,7,11556,1154,142000,4,4,4,2,4,9,5
1932,7,8078,1560,128600,4,4,2,2,2,5,5
1933,7,10950,948,125000,4,4,2,2,2,6,6
1934,7,7942,1040,136000,4,4,2,2,2,7,6
1935,7,8923,1008,134500,4,4,2,2,3,7,5
1936,7,8540,925,127000,4,4,3,2,3,8,5
1937,6,7134,1360,130000,4,4,2,2,2,5,5
1938,7,7150,1540,115000,4,4,2,2,1,4,4
1939,7,8400,925,116900,4,4,3,2,2,5,5
1940,7,13300,928,132000,4,5,2,2,2,7,5
1941,6,9532,1647,153000,4,4,2,2,2,6,4
1942,7,15783,924,112500,4,4,2,2,2,5,5
1943,7,14190,1544,138000,4,3,3,3,2,7,4
1944,7,9600,893,135000,4,4,2,2,3,7,5
1945,7,12099,1728,156000,3,4,2,2,2,6,5
1946,6,21281,3086,301600,3,4,2,2,3,4,5
1947,7,10134,1034,109000,4,4,2,2,2,6,5
1948,7,5500,882,103200,4,4,2,2,2,6,4
1949,4,10284,1281,128500,4,4,2,2,2,7,4
1950,7,10800,968,64500,4,4,2,2,2,6,4
1951,7,10800,1534,148000,4,5,3,2,3,9,5
1952,7,5400,691,86000,4,3,2,2,4,6,5
1953,7,10090,1651,172000,4,4,2,2,2,5,7
1954,7,8700,888,120000,4,4,2,2,2,7,5
1955,7,8300,952,128500,4,4,2,2,2,6,6
1956,7,11606,2080,135000,4,5,2,2,1,5,5
1957,7,8064,924,122900,4,4,3,2,2,7,5
1958,7,11664,1082,119200,3,4,2,2,2,5,6
1959,7,10496,1846,143000,4,4,2,2,2,6,6
1960,7,7200,988,119000,4,4,2,2,2,7,5
1961,5,7200,1238,102000,4,4,2,2,2,3,5
1962,7,7200,864,129000,4,4,2,2,3,8,5
1963,7,7000,1134,135000,4,4,2,2,2,7,5
1964,7,7500,1040,152000,4,4,2,2,3,7,5
1965,7,7315,1170,140000,4,4,2,2,2,6,5
1966,7,7903,1242,152000,4,4,2,2,2,5,5
1967,7,8000,1377,156500,4,4,2,2,2,5,5
1968,7,8000,1800,141000,4,4,2,2,2,4,5
1969,7,7000,925,99000,0,0,2,2,2,6,5
1970,7,9760,1851,187000,4,4,2,2,3,8,6
1971,7,7590,1812,169500,4,4,2,2,2,5,5
1972,7,6600,864,125500,4,4,2,2,2,5,5
1973,7,6760,936,130000,4,4,2,2,2,5,5
1974,7,6978,960,103000,4,4,3,3,2,7,5
1975,7,9600,1432,132000,3,3,3,2,2,7,5
1976,7,6000,1296,127500,4,4,2,2,2,6,6
1977,7,4480,1022,89500,3,3,2,2,1,5,5
1978,7,7200,936,140000,4,5,2,2,2,5,5
1979,7,3153,967,99900,4,4,2,2,2,6,5
1980,7,10800,1047,100000,4,3,2,2,2,7,4
1981,7,7200,1072,130000,4,4,2,2,2,8,5
1982,7,9000,1174,135000,3,4,2,2,3,8,5
1983,7,6000,1183,120000,4,4,3,2,2,7,3
1984,7,5925,1131,89471,4,3,2,2,2,7,4
1985,7,5925,1141,85000,4,3,2,2,2,6,4
1986,7,6000,960,108500,4,4,2,2,1,4,4
1987,7,9639,1798,137000,4,4,2,2,2,8,4
1988,7,3880,866,110500,4,4,3,2,3,9,5
1989,7,8520,968,100000,4,4,2,3,2,6,5
1990,7,10337,1772,184900,4,4,3,3,3,9,8
1991,7,9863,1642,145000,4,4,2,2,2,6,6
1992,7,9600,1472,125000,4,4,2,2,3,8,5
1993,7,4571,1232,114000,4,4,2,2,2,7,5
1994,5,13600,2337,90000,4,4,2,2,2,5,5
1995,7,8398,1650,144100,5,5,2,2,2,8,6
1996,7,9900,2210,117500,4,4,2,2,1,4,6
1997,7,3600,1358,124500,3,4,3,2,3,7,5
1998,7,13500,2454,185000,4,4,3,2,2,8,7
1999,7,7200,2291,133900,3,4,2,2,2,6,6
2000,7,5400,1616,152000,4,4,3,2,3,7,6
2001,5,8100,1559,153500,4,4,2,2,2,6,5
2002,7,10800,2554,159500,4,4,3,2,2,8,7
2003,7,9439,1248,87000,4,4,2,2,2,5,5
2004,7,8626,968,104500,0,0,2,2,2,6,4
2005,4,11800,1382,110000,0,0,2,2,2,7,4
2006,4,6854,1060,136500,4,4,3,2,2,7,5
2007,7,8674,1435,128250,4,3,2,2,2,6,5
2008,3,8731,1167,144000,4,4,1,2,2,5,5
2009,7,8737,1635,210000,4,5,2,2,2,7,6
2010,7,6125,1274,135000,4,4,3,2,2,7,5
2011,7,6000,1232,128000,4,4,2,2,2,6,6
2012,7,6000,1218,131000,5,4,3,2,2,6,6
2013,7,6120,884,113000,4,4,2,3,2,7,5
2014,7,6240,1409,126000,4,4,2,2,2,5,6
2015,7,6240,1322,132000,4,4,3,2,2,8,5
2016,7,6240,1426,131750,4,4,2,2,2,7,5
2017,7,6120,1281,132500,4,4,2,2,3,6,5
2018,7,6120,1513,137500,4,4,2,2,2,8,5
2019,7,6120,854,132000,4,4,2,2,2,8,7
2020,7,6240,1367,127500,3,4,2,2,2,6,6
2021,7,6180,986,102000,4,4,2,2,2,5,6
2022,7,7755,2264,200000,4,4,3,2,2,8,6
2023,7,13515,1824,180500,4,4,2,2,2,6,6
2024,7,8850,1376,165000,4,4,3,2,3,7,6
2025,7,8550,1316,90000,4,3,2,2,2,5,5
2026,7,8730,1396,153575,4,4,2,2,2,7,6
2027,7,5700,1344,140000,4,4,2,2,3,6,7
2028,7,8520,2526,136000,4,4,3,2,3,7,6
2029,7,5680,1173,113000,4,4,2,2,2,4,5
2030,7,5680,1214,117000,4,4,2,2,2,3,5
2031,7,7758,1818,169500,4,4,1,2,2,4,7
2032,7,7449,1108,139400,4,4,2,2,3,7,7
