1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,BathroomsTotal,Bedroom AbvGr,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Fence,Fireplace Qu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional,Functional_bin,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,GarageAge,Gr Liv Area,Half Bath,Heating QC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,HouseAge,HouseIsNew,HouseIsreModeled,HouseRemodelAge,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Misc Val,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Order,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,PorchSFTotal,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RenovationNeeded,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice,Screen Porch,Street_Aterial,Street_Feeder,Street_Grvl,Street_Pave,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF
848,750,0,0,2.5,3,True,False,False,False,False,4,2,0.0,0.0,5,848.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,433.0,2.0,3,3,3,False,True,False,False,False,False,False,2,1598,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,0,1,1,1,3,5,5,9171,3,59.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,2434,5,7,2,0,0,148,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,201490,0,0,0,False,True,7,0.0,3,100
1454,482,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,1406.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,504.0,2.0,3,2,3,False,True,False,False,False,False,False,6,1936,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,3,5,5,11194,2,106.0,2,0,60,6,40.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124,2435,5,8,2,0,0,312,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,230500,0,0,0,False,True,7,0.0,3,188
807,702,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,783.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,393.0,2.0,3,3,3,False,True,False,False,False,False,False,3,1509,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,0,0,3,1,3,5,5,7875,3,63.0,5,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75,2436,5,7,2,0,0,75,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,180000,0,0,0,False,True,8,0.0,3,0
953,711,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,953.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,460.0,2.0,3,2,3,False,True,False,False,False,False,False,6,1664,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,2,5,5,8121,3,74.20720672607422,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,2437,5,6,2,0,0,140,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,172400,0,0,0,False,True,7,0.0,3,100
1008,881,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,250.0,732.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,431.0,2.0,3,3,3,False,True,False,False,False,False,False,6,1889,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,2,5,5,8658,3,74.20720672607422,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2438,5,6,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,215000,0,0,0,False,True,9,732.0,3,0
956,930,0,0,2.5,4,True,False,False,False,False,4,0,0.0,0.0,5,930.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,431.0,2.0,3,3,3,False,True,False,False,False,False,False,8,1886,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,1,7,1,3,5,5,11214,2,74.20720672607422,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2439,5,7,2,0,0,89,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,199900,0,0,0,False,True,10,0.0,3,89
959,712,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,173.0,786.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,472.0,2.0,3,3,3,False,True,False,False,False,False,False,6,1671,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,2,5,5,10852,3,58.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,2440,5,6,2,0,0,38,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,173000,0,0,0,False,True,7,786.0,3,0
1082,1240,0,0,3.5,4,True,False,False,False,False,4,0,0.0,0.0,5,1035.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,3,7,1,617.0,3.0,3,2,3,False,True,False,False,False,False,False,0,2322,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,1,3,5,5,12104,1,74.20720672607422,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45,2441,5,7,2,0,0,445,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,287602,0,0,0,False,True,8,0.0,3,400
1005,1286,0,0,2.5,4,True,False,False,False,False,4,0,0.0,0.0,5,975.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,429.0,2.0,3,3,3,False,False,False,True,False,False,False,7,2291,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7,0,0,7,1,3,5,5,8738,3,66.0,2,0,60,6,302.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2442,5,7,2,0,0,192,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,230000,0,0,0,False,True,8,0.0,3,192
1407,985,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,322.0,1074.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,870.0,3.0,3,3,3,False,True,False,False,False,False,False,9,2392,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9,0,1,8,1,3,5,5,9452,3,82.0,5,0,60,6,423.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,70,2443,5,8,2,0,0,70,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,348000,0,0,0,False,True,7,1074.0,3,0
1079,897,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,253.0,791.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,2,7,1,885.0,3.0,3,3,3,False,True,False,False,False,False,False,8,1976,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,8,1,3,5,5,9660,3,84.0,2,0,60,6,242.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,31,2444,5,8,2,0,0,241,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,286000,0,0,0,False,True,7,791.0,3,210
1205,1029,0,0,3.5,3,True,False,False,False,False,4,1,1.0,1.0,5,655.0,505.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,768.0,3.0,3,2,3,False,False,False,True,False,False,False,6,2234,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,3,5,5,9545,2,83.0,5,0,60,6,322.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,50,2445,5,8,2,0,0,50,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,300000,0,0,0,False,True,7,505.0,3,0
1831,1796,0,0,4.5,4,True,False,False,False,False,4,3,1.0,1.0,5,543.0,1387.0,0.0,5,1,1,4,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,False,True,False,False,False,3,7,1,807.0,3.0,3,3,3,False,True,False,False,False,False,False,11,3627,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,11,0,1,10,1,3,5,5,35760,4,118.0,2,0,60,6,1378.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,76,2446,5,10,2,0,0,437,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,625000,0,0,0,False,True,10,1387.0,3,361
1540,1315,0,0,3.5,4,True,False,False,False,False,4,2,1.0,1.0,5,358.0,1182.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,774.0,3.0,3,2,3,False,True,False,False,False,False,False,6,2855,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,4,5,5,9233,3,90.07691955566406,2,0,60,6,877.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,55,2447,5,9,2,0,0,302,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,405000,0,0,0,False,True,9,1182.0,3,247
1086,838,0,0,3.5,3,True,False,False,False,False,4,2,1.0,1.0,5,130.0,956.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,592.0,2.0,3,2,3,False,True,False,False,False,False,False,8,1924,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,8,1,3,5,5,12011,4,78.0,2,0,60,6,530.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,75,2448,5,8,2,0,0,657,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,280000,374,0,0,False,True,7,956.0,3,208
1165,1098,0,0,2.5,4,True,False,False,False,False,4,0,0.0,0.0,5,1141.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,420.0,2.0,3,3,3,False,False,False,True,False,False,False,8,2263,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,0,8,1,3,5,5,12090,2,93.0,5,0,60,6,650.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,123,2449,5,8,2,0,0,267,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,258000,0,0,0,False,True,10,0.0,3,144
1358,1368,0,0,2.5,4,True,False,False,False,False,4,0,0.0,0.0,5,815.0,527.0,0.0,4,1,1,4,168,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,2,7,1,725.0,3.0,3,2,3,False,True,False,False,False,False,False,11,2726,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,11,0,0,11,1,3,5,5,10019,3,83.0,2,0,60,6,397.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,169,2450,5,8,2,0,0,644,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,350000,0,0,0,False,True,9,527.0,3,307
1933,1567,0,0,4.5,4,True,False,False,False,False,4,3,1.0,1.0,5,48.0,292.0,1393.0,2,5,1,4,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,False,True,False,False,False,3,7,1,959.0,3.0,3,2,3,False,True,False,False,False,False,False,13,3500,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,13,0,1,12,1,4,5,5,17242,3,114.0,2,0,60,6,738.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,86,2451,5,9,2,0,0,1166,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,584500,210,0,0,False,True,11,1685.0,3,870
1305,1189,0,0,3.5,4,True,False,False,False,False,4,3,1.0,1.0,5,742.0,380.0,168.0,5,3,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,3,1,False,False,True,False,False,False,2,7,1,803.0,3.0,3,3,3,False,True,False,False,False,False,False,12,2494,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,12,0,1,11,1,3,5,5,10236,3,90.07691955566406,2,0,60,6,501.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,95,2452,5,8,2,0,0,295,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,321000,0,0,0,False,True,9,548.0,3,200
1203,1323,0,0,3.5,4,True,False,False,False,False,4,0,1.0,1.0,5,425.0,740.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,844.0,3.0,3,2,3,False,True,False,False,False,False,False,12,2526,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,12,0,0,12,1,3,5,5,10120,3,92.0,5,0,60,6,391.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,78,2453,5,8,2,0,0,387,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,290000,0,0,0,False,True,8,740.0,3,309
1565,1234,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,0.0,247.0,1039.0,2,5,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,704.0,3.0,3,3,3,False,True,False,False,False,False,False,13,2799,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,13,0,0,13,1,3,5,5,12585,3,90.07691955566406,2,0,60,6,420.0,False,True,False,False,False,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,136,2454,5,8,2,0,0,568,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,315000,0,0,0,False,True,8,1286.0,3,432
1116,848,0,0,2.5,3,True,False,False,False,False,5,0,0.0,0.0,5,1100.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,760.0,2.0,3,3,3,False,False,False,True,False,False,False,1,1964,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,0,1,0,1,3,5,5,12447,3,75.0,2,0,60,6,192.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,70,2455,5,8,2,0,0,270,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,252000,0,0,0,False,True,8,0.0,3,200
1670,0,0,0,3.5,2,True,False,False,False,False,5,0,1.0,1.0,5,108.0,1562.0,0.0,5,1,1,4,200,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,928.0,3.0,3,2,3,False,True,False,False,False,False,False,0,1670,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,15218,4,49.0,2,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,240,2456,5,8,2,0,0,440,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,336820,0,0,0,False,True,6,1562.0,3,0
2097,0,0,0,2.5,1,True,False,False,False,False,4,1,1.0,1.0,5,356.0,1721.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,1,7,1,1134.0,3.0,3,3,3,False,True,False,False,False,False,False,1,2097,1,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,0,1,4,5,5,20896,4,49.0,1,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,267,2457,5,8,2,0,0,459,0,0,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,423000,0,0,0,False,True,8,1721.0,3,192
1660,0,0,0,3.0,3,True,False,False,False,False,4,1,1.0,1.0,5,440.0,1220.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,500.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1660,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,10182,4,85.0,2,0,20,6,420.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,50,2458,5,8,2,0,0,372,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,290000,0,0,0,False,True,8,1220.0,3,322
1616,0,0,0,2.0,3,True,False,False,False,False,4,2,0.0,0.0,5,1616.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,834.0,3.0,3,2,3,False,True,False,False,False,False,False,1,1616,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,3,5,5,8688,3,73.0,5,0,20,6,228.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,59,2459,5,7,2,0,0,267,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,232000,0,0,0,False,True,7,0.0,3,208
1504,0,0,0,2.0,3,True,False,False,False,False,4,0,0.0,0.0,5,1504.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,510.0,2.0,3,3,3,False,True,False,False,False,False,False,0,1504,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,10936,2,85.0,5,0,20,6,60.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,2460,5,8,2,0,0,144,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,199000,0,0,1,False,True,7,0.0,3,144
1278,0,0,0,2.0,2,True,False,False,False,False,4,0,0.0,0.0,5,1254.0,24.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,584.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1278,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,1,3,5,5,8640,3,72.0,5,0,20,7,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,60,2461,5,8,2,0,0,60,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,198600,0,0,0,False,True,5,24.0,3,0
